"","pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"1685","H4","2016",2016-01-01,"2016","6","1","2","Export","188","Costa Rica","CRI","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"2",NA,3425,NA,NA,"2"
"1686","H4","2016",2016-01-01,"2016","6","1","2","Export","203","Czechia","CZE","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"18582",NA,10552006,NA,NA,"4"
"1687","H4","2016",2016-01-01,"2016","6","1","2","Export","208","Denmark","DNK","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"3012",NA,2320150,NA,NA,"2"
"1688","H4","2016",2016-01-01,"2016","6","1","2","Export","231","Ethiopia","ETH","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"144",NA,28948291,NA,NA,"2"
"1689","H4","2016",2016-01-01,"2016","6","1","2","Export","233","Estonia","EST","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"256",NA,5341,NA,NA,"2"
"1690","H4","2016",2016-01-01,"2016","6","1","2","Export","246","Finland","FIN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"392",NA,163087,NA,NA,"0"
"1691","H4","2016",2016-01-01,"2016","6","1","2","Export","251","France","FRA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"24561",NA,5298964,NA,NA,"0"
"1692","H4","2016",2016-01-01,"2016","6","1","2","Export","276","Germany","DEU","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"342452",NA,174248212,NA,NA,"6"
"1693","H4","2016",2016-01-01,"2016","6","1","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","1971",NA,NA,NA,78874065,NA,NA,"0"
"1694","H4","2016",2016-01-01,"2016","6","1","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"4837",NA,2206706,NA,NA,"2"
"1695","H4","2016",2016-01-01,"2016","6","1","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"3320",NA,40262,NA,NA,"0"
"1696","H4","2016",2016-01-01,"2016","6","1","2","Export","372","Ireland","IRL","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"805",NA,316550,NA,NA,"2"
"1697","H4","2016",2016-01-01,"2016","6","1","2","Export","376","Israel","ISR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,NA,NA,282204000,NA,NA,"0"
"1698","H4","2016",2016-01-01,"2016","6","1","2","Export","381","Italy","ITA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"16075",NA,2192234,NA,NA,"2"
"1699","H4","2016",2016-01-01,"2016","6","1","2","Export","392","Japan","JPN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","1224",NA,NA,NA,591709997,NA,NA,"0"
"1700","H4","2016",2016-01-01,"2016","6","1","2","Export","410","Rep. of Korea","KOR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"472075",NA,76910794,NA,NA,"0"
"1701","H4","2016",2016-01-01,"2016","6","1","2","Export","426","Lesotho","LSO","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"20",NA,342,NA,NA,"2"
"1702","H4","2016",2016-01-01,"2016","6","1","2","Export","442","Luxembourg","LUX","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"6",NA,1190,NA,NA,"0"
"1703","H4","2016",2016-01-01,"2016","6","1","2","Export","458","Malaysia","MYS","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","97837",NA,NA,NA,57442319,NA,NA,"0"
"1704","H4","2016",2016-01-01,"2016","6","1","2","Export","490","Other Asia, nes",NA,"0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"481910",NA,85892616,NA,NA,"4"
"1705","H4","2016",2016-01-01,"2016","6","1","2","Export","504","Morocco","MAR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"1",NA,248,NA,NA,"0"
"1706","H4","2016",2016-01-01,"2016","6","1","2","Export","516","Namibia","NAM","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"4",NA,51,NA,NA,"0"
"1707","H4","2016",2016-01-01,"2016","6","1","2","Export","528","Netherlands","NLD","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"38789",NA,28040393,NA,NA,"6"
"1708","H4","2016",2016-01-01,"2016","6","1","2","Export","554","New Zealand","NZL","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,NA,NA,69,NA,NA,"6"
"1709","H4","2016",2016-01-01,"2016","6","1","2","Export","579","Norway","NOR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","474",NA,"1814",NA,381669,NA,NA,"0"
"1710","H4","2016",2016-01-01,"2016","6","1","2","Export","591","Panama","PAN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"759",NA,5965,NA,NA,"0"
"1711","H4","2016",2016-01-01,"2016","6","1","2","Export","616","Poland","POL","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"1469",NA,608193,NA,NA,"0"
"1712","H4","2016",2016-01-01,"2016","6","1","2","Export","642","Romania","ROU","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"1309",NA,18829,NA,NA,"0"
"1713","H4","2016",2016-01-01,"2016","6","1","2","Export","682","Saudi Arabia","SAU","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","8","Weight in kilograms",NA,"","1000",NA,"1000",NA,28536,NA,NA,"0"
"1714","H4","2016",2016-01-01,"2016","6","1","2","Export","688","Serbia","SRB","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"950",NA,19228,NA,NA,"0"
"1715","H4","2016",2016-01-01,"2016","6","1","2","Export","699","India","IND","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"46",NA,30743,NA,NA,"0"
"1716","H4","2016",2016-01-01,"2016","6","1","2","Export","702","Singapore","SGP","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","9561",NA,NA,NA,775288818,NA,NA,"4"
"1717","H4","2016",2016-01-01,"2016","6","1","2","Export","703","Slovakia","SVK","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"2",NA,365,NA,NA,"2"
"1718","H4","2016",2016-01-01,"2016","6","1","2","Export","704","Viet Nam","VNM","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,NA,NA,1888435,NA,NA,"6"
"1719","H4","2016",2016-01-01,"2016","6","1","2","Export","705","Slovenia","SVN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"4",NA,3601,NA,NA,"2"
"1720","H4","2016",2016-01-01,"2016","6","1","2","Export","710","South Africa","ZAF","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","956",NA,NA,NA,474038,NA,NA,"6"
"1721","H4","2016",2016-01-01,"2016","6","1","2","Export","724","Spain","ESP","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"26516",NA,1688268,NA,NA,"0"
"1722","H4","2016",2016-01-01,"2016","6","1","2","Export","748","Eswatini","SWZ","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"56",NA,8469,NA,NA,"0"
"1723","H4","2016",2016-01-01,"2016","6","1","2","Export","752","Sweden","SWE","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"6737",NA,147734,NA,NA,"4"
"1724","H4","2016",2016-01-01,"2016","6","1","2","Export","757","Switzerland","CHE","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","427",NA,"45917",NA,5535475,NA,NA,"6"
"1725","H4","2016",2016-01-01,"2016","6","1","2","Export","764","Thailand","THA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"9668",NA,1377732,NA,NA,"6"
"1726","H4","2016",2016-01-01,"2016","6","1","2","Export","784","United Arab Emirates","ARE","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"481",NA,77747,NA,NA,"2"
"1727","H4","2016",2016-01-01,"2016","6","1","2","Export","792","Turkey","TUR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"9",NA,6957,NA,NA,"2"
"1728","H4","2016",2016-01-01,"2016","6","1","2","Export","800","Uganda","UGA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","10",NA,"100",NA,200,NA,NA,"0"
"1729","H4","2016",2016-01-01,"2016","6","1","2","Export","826","United Kingdom","GBR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"11954",NA,3576089,NA,NA,"4"
"1730","H4","2016",2016-01-01,"2016","6","1","2","Export","834","United Rep. of Tanzania","TZA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"",NA,NA,"205",NA,776,NA,NA,"0"
"1731","H4","2016",2016-01-01,"2016","6","1","2","Export","842","USA","USA","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","18718",NA,NA,NA,621586239,NA,NA,"4"
"1732","H4","2017",2017-01-01,"2017","6","1","2","Export","31","Azerbaijan","AZE","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","4",NA,"4",NA,92,NA,NA,"0"
"1733","H4","2017",2017-01-01,"2017","6","1","2","Export","231","Ethiopia","ETH","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","3",NA,"3",NA,63,NA,NA,"0"
"1734","H4","2017",2017-01-01,"2017","6","1","2","Export","404","Kenya","KEN","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","2050",NA,"2050",NA,8617,NA,NA,"0"
"1735","H4","2017",2017-01-01,"2017","6","1","2","Export","484","Mexico","MEX","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","95846274",NA,"95846274",NA,157679078,NA,NA,"6"
"1736","H4","2017",2017-01-01,"2017","6","1","2","Export","702","Singapore","SGP","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","5398960",NA,"5398960",NA,10365809,NA,NA,"0"
"1737","H4","2017",2017-01-01,"2017","6","1","2","Export","704","Viet Nam","VNM","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","11863",NA,"11863",NA,19517,NA,NA,"6"
"1738","H4","2017",2017-01-01,"2017","6","1","2","Export","784","United Arab Emirates","ARE","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","16610",NA,"16610",NA,16686,NA,NA,"0"
"1739","H4","2017",2017-01-01,"2017","6","1","2","Export","32","Argentina","ARG","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","10123",NA,"10123",NA,45498,NA,NA,"0"
"1740","H4","2017",2017-01-01,"2017","6","1","2","Export","72","Botswana","BWA","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","140",NA,"218",NA,12959,NA,NA,"0"
"1741","H4","2017",2017-01-01,"2017","6","1","2","Export","120","Cameroon","CMR","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","119",NA,"119",NA,60,NA,NA,"0"
"1742","H4","2017",2017-01-01,"2017","6","1","2","Export","231","Ethiopia","ETH","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","12",NA,"12",NA,39,NA,NA,"0"
"1743","H4","2017",2017-01-01,"2017","6","1","2","Export","288","Ghana","GHA","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","99",NA,"99",NA,262,NA,NA,"0"
"1744","H4","2017",2017-01-01,"2017","6","1","2","Export","308","Grenada","GRD","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","50",NA,"50",NA,1118,NA,NA,"0"
"1745","H4","2017",2017-01-01,"2017","6","1","2","Export","384","Côte d'Ivoire","CIV","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","144",NA,"144",NA,2153,NA,NA,"0"
"1746","H4","2017",2017-01-01,"2017","6","1","2","Export","388","Jamaica","JAM","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","2",NA,"2",NA,1425,NA,NA,"0"
"1747","H4","2017",2017-01-01,"2017","6","1","2","Export","404","Kenya","KEN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","1724",NA,"1358",NA,30124,NA,NA,"0"
"1748","H4","2017",2017-01-01,"2017","6","1","2","Export","454","Malawi","MWI","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","80",NA,"80",NA,45,NA,NA,"0"
"1749","H4","2017",2017-01-01,"2017","6","1","2","Export","484","Mexico","MEX","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","610",NA,"610",NA,13010,NA,NA,"6"
"1750","H4","2017",2017-01-01,"2017","6","1","2","Export","533","Aruba","ABW","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","8",NA,"8",NA,135,NA,NA,"0"
"1751","H4","2017",2017-01-01,"2017","6","1","2","Export","608","Philippines","PHL","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","32256",NA,"32837",NA,1198019,NA,NA,"0"
"1752","H4","2017",2017-01-01,"2017","6","1","2","Export","646","Rwanda","RWA","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","50",NA,"50",NA,24,NA,NA,"0"
"1753","H4","2017",2017-01-01,"2017","6","1","2","Export","682","Saudi Arabia","SAU","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","5949862",NA,"5949862",NA,928867,NA,NA,"0"
"1754","H4","2017",2017-01-01,"2017","6","1","2","Export","686","Senegal","SEN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","1619",NA,"1619",NA,2853,NA,NA,"0"
"1755","H4","2017",2017-01-01,"2017","6","1","2","Export","702","Singapore","SGP","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","2679319",NA,"2679319",NA,66232770,NA,NA,"6"
"1756","H4","2017",2017-01-01,"2017","6","1","2","Export","704","Viet Nam","VNM","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","5770",NA,"5770",NA,122941,NA,NA,"6"
"1757","H4","2017",2017-01-01,"2017","6","1","2","Export","716","Zimbabwe","ZWE","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","115",NA,"115",NA,2314,NA,NA,"0"
"1758","H4","2017",2017-01-01,"2017","6","1","2","Export","784","United Arab Emirates","ARE","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","3421607",NA,"3421607",NA,120008874,NA,NA,"0"
"1759","H4","2017",2017-01-01,"2017","6","1","2","Export","788","Tunisia","TUN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","4058",NA,"4058",NA,17392,NA,NA,"0"
"1760","H4","2017",2017-01-01,"2017","6","1","2","Export","800","Uganda","UGA","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","2173",NA,"2173",NA,20389,NA,NA,"0"
"1761","H4","2017",2017-01-01,"2017","6","1","2","Export","804","Ukraine","UKR","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","37142",NA,"37142",NA,67125,NA,NA,"0"
"1762","H4","2017",2017-01-01,"2017","6","1","2","Export","818","Egypt","EGY","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","44129",NA,"44129",NA,85614,NA,NA,"0"
"1763","H4","2017",2017-01-01,"2017","6","1","2","Export","882","Samoa","WSM","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","0",NA,"0",NA,13,NA,NA,"6"
"1764","H4","2017",2017-01-01,"2017","6","1","2","Export","24","Angola","AGO","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","2339",NA,"2339",NA,1748,NA,NA,"0"
"1765","H4","2017",2017-01-01,"2017","6","1","2","Export","31","Azerbaijan","AZE","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","69176095",NA,"69176095",NA,21595366,NA,NA,"0"
"1766","H4","2017",2017-01-01,"2017","6","1","2","Export","32","Argentina","ARG","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","143971",NA,"143971",NA,359199,NA,NA,"0"
"1767","H4","2017",2017-01-01,"2017","6","1","2","Export","44","Bahamas","BHS","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","21",NA,"21",NA,55,NA,NA,"0"
"1768","H4","2017",2017-01-01,"2017","6","1","2","Export","72","Botswana","BWA","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","660",NA,"100",NA,2051,NA,NA,"0"
"1769","H4","2017",2017-01-01,"2017","6","1","2","Export","120","Cameroon","CMR","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","17726",NA,"17726",NA,39506,NA,NA,"0"
"1770","H4","2017",2017-01-01,"2017","6","1","2","Export","178","Congo","COG","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","672",NA,"672",NA,5938,NA,NA,"0"
