Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,870,,53566,,,2
H4,2016,2016,2016,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,683,,98209,,,6
H4,2016,2016,2016,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,197632,,5074986,,,2
H4,2016,2016,2016,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,16705,,4649288,,,2
H4,2016,2016,2016,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,750,,,,1398,,485827,,,6
H4,2016,2016,2016,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,34,,241,,,0
H4,2016,2016,2016,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,6,,206,,,2
H4,2016,2016,2016,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2793050,,,,1048035,,212731052,,,4
H4,2016,2016,2016,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,23678,,,,,,19798940,,,0
H4,2016,2016,2016,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,7332,,10252,,,0
H4,2016,2016,2016,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,4727,,1213723,,,0
H4,2016,2016,2016,6,1,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,7006,,185504,,,0
H4,2016,2016,2016,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,10402371,,,0
H4,2016,2016,2016,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,36936486,,,4
H4,2016,2016,2016,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,25826765,,9567245589,,,0
H4,2016,2016,2016,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,4436748,,370150613,,,0
H4,2016,2016,2016,6,1,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,7,,,,46,,6558,,,0
H4,2016,2016,2016,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1,,17,,,2
H4,2016,2016,2016,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,180,,553,,,2
H4,2016,2016,2016,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,70,,7990,,,0
H4,2016,2016,2016,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,140,,3395,,,0
H4,2016,2016,2016,6,1,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,667,,113763,,,2
H4,2016,2016,2016,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,351,,6562,,,0
H4,2016,2016,2016,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,84,,,6
H4,2016,2016,2016,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,670034,,53502974,,,6
H4,2016,2016,2016,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2802923,,4281736869,,,6
H4,2016,2016,2016,6,1,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,855,,185837,,,6
H4,2016,2016,2016,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,3994200,,,6
H4,2016,2016,2016,6,1,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,25231,,,0
H4,2016,2016,2016,6,1,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,3592,,53438,,,2
H4,2016,2016,2016,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,384,,77863,,,4
H4,2016,2016,2016,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,405,,,,9679,,2801074,,,0
H4,2016,2016,2016,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,17,,,,28313,,967098,,,0
H4,2016,2016,2016,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,22,,34541,,,0
H4,2016,2016,2016,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,558,,,,9,,1881,,,4
H4,2016,2016,2016,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,8246,,30827,,,0
H4,2016,2016,2016,6,1,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,8505,,31835,,,0
H4,2016,2016,2016,6,1,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,10,,204,,,2
H4,2016,2016,2016,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,16,,,,320,,48227,,,0
H4,2016,2016,2016,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,36650,,4795357,,,4
H4,2016,2016,2016,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,57260,,4672521,,,0
H4,2016,2016,2016,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,156624,,10421287,,,6
H4,2016,2016,2016,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,4411,,227185,,,2
H4,2016,2016,2016,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,33653,,7696880,,,2
H4,2016,2016,2016,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,11244,,440910,,,0
H4,2016,2016,2016,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,4702,,35198,,,4
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,459650,,59898051,,,6
H4,2016,2016,2016,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,36,,,,13942,,2327830,,,0
H4,2016,2016,2016,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,9957,,2121069,,,6
H4,2016,2016,2016,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,2000,,,,2000,,91477,,,0
H4,2016,2016,2016,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,2000,,,,2000,,91477,,,0
H4,2016,2016,2016,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,15713,,32450,,,0
H4,2016,2016,2016,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,276,,46393,,,0
H4,2016,2016,2016,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1173,,,,791001,,160557944,,,6
H4,2016,2016,2016,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,5353,,,,,,260392,,,0
H4,2016,2016,2016,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,8132460,,1671980322,,,6
H4,2016,2016,2016,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,2520767217,,,6
H4,2016,2016,2016,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,8324,,681890,,,6
H4,2016,2016,2016,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,40429,,580954,,,2
H4,2016,2016,2016,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,595810,,122494654,,,6
H4,2016,2016,2016,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,741498,,,4
H4,2016,2016,2016,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,10,,5290,,,2
H4,2016,2016,2016,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2808,,37366,,,2
H4,2016,2016,2016,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,4956,,,,,,378717,,,0
H4,2016,2016,2016,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,5404,,,,,,175468,,,6
H4,2016,2016,2016,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,11040,,1517618,,,0
H4,2016,2016,2016,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,,,4258432,,,4
H4,2016,2016,2016,6,1,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2150,,11220,,,2
H4,2016,2016,2016,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,93,,9283,,,0
H4,2016,2016,2016,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,18029,,1606136,,,6
H4,2016,2016,2016,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,6386,,3071246,,,6
H4,2016,2016,2016,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,665,,,,188493,,25555936,,,6
H4,2016,2016,2016,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,564,,,,661078,,157897685,,,6
H4,2016,2016,2016,6,1,4,Re-Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,13,,,,4316,,1172649,,,0
H4,2016,2016,2016,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1283517,,76352137,,,6
H4,2016,2016,2016,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1096,,,,56284,,2140330,,,6
H4,2016,2016,2016,6,1,3,Re-Export,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1,,,,11,,4311,,,0
H4,2016,2016,2016,6,1,4,Re-Import,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,6,,938,,,0
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2606,,456066,,,2
H4,2016,2016,2016,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,85,,,,85,,2618,,,0
H4,2016,2016,2016,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,85,,,,85,,2618,,,0
H4,2016,2016,2016,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,136,,,,75570,,670301,,,0
H4,2016,2016,2016,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,16,,,,795,,17901,,,0
H4,2016,2016,2016,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,64842,,10747468,,,2
H4,2016,2016,2016,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,18417,,371237,,,2
H4,2016,2016,2016,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,40,,,,3500,,400,,,0
H4,2016,2016,2016,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,3,,,,5518,,157185,,,2
H4,2016,2016,2016,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,24,,23865,,,2
H4,2016,2016,2016,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,11824,,1231717,,,0
H4,2016,2016,2016,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,6072,,558512,,,0
H4,2016,2016,2016,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,14,,,,479,,98603,,,4
H4,2016,2016,2016,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,740936,,31901617,,,4
H4,2016,2016,2016,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,886007,,292962222,,,4
H4,2016,2016,2016,6,1,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,1607,,218261,,,0
H4,2016,2016,2016,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,749,,558,,,0
H4,2016,2016,2016,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,1285,,1241,,,0
H4,2016,2016,2016,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,408408,,,,12379195,,2545080897,,,6
H4,2016,2016,2016,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,38011,,,,,,8833245022,,,4
H4,2016,2016,2016,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,5007,,,,0,,177179718,,,0
H4,2016,2016,2016,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,25,,2034,,,0
H4,2016,2016,2016,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,,,,,0,,11,,,4
H4,2016,2016,2016,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2,,482,,,2
H4,2017,2017,2017,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1,,,,711,,2633,,,0
H4,2017,2017,2017,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,12012,,670700,,,0
H4,2017,2017,2017,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,4,,168,,,2
H4,2017,2017,2017,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1215,,,,1714,,32624,,,6
H4,2017,2017,2017,6,1,2,Export,72,Botswana,BWA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,10,,345,,,6
H4,2017,2017,2017,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,16,,3594,,,6
H4,2017,2017,2017,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,133,,110,,,2
H4,2017,2017,2017,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,800,,412,,,2
H4,2017,2017,2017,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,40,,,0
H4,2017,2017,2017,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,280,,,,4850,,3271,,,0
H4,2017,2017,2017,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,12924,,105454,,,2
H4,2017,2017,2017,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,5554,,92866,,,2
H4,2017,2017,2017,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,60,,1887,,,2
H4,2017,2017,2017,6,1,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,8,Weight in kilograms,3995,,,,3995,,16436,,,0
